Chart_ID;Song_Title;Song_Subtitle;Song_Artist;Song_Length;MIN_BPM;MAX_BPM;Technical_Notation;Difficulty_Name;Difficulty_Rating;Step_Artist;Pack;Type
4031;Buzzbox76; ;Camellia;00:04:34;176,00;176,00;BR XO FS RH SS;Challenge;14;Chance R.;Cametech;single
4032;CICADA3302; ;Camellia;00:07:16;155,00;155,00;BR XO FS JU RH;Easy;10;Chance R.;Cametech;single
4033;CICADA3302; ;Camellia;00:07:16;155,00;155,00;BR XO FS RH SS JU;Medium;13;Chance R.;Cametech;single
4034;CICADA3302; ;Camellia;00:07:16;155,00;155,00;BR XO FS RH SS BU GH;Hard;15;Chance R.;Cametech;single
4035;CICADA3302; ;Camellia;00:07:16;155,00;155,00;BR XO FS RH SS BU GH;Challenge;16;Chance R.;Cametech;single
4036;Compute It With Some Devilish Alcoholic Steampunk Engines; ;Camellia;00:04:27;165,00;165,00;BR XO FS RH JA;Easy;9;Chance R.;Cametech;single
4037;Compute It With Some Devilish Alcoholic Steampunk Engines; ;Camellia;00:04:27;165,00;165,00;BR XO FS RH DS SS;Medium;10;Chance R.;Cametech;single
4038;Compute It With Some Devilish Alcoholic Steampunk Engines; ;Camellia;00:04:27;165,00;165,00;BR XO FS RH DS SS;Hard;13;Chance R.;Cametech;single
4039;Compute It With Some Devilish Alcoholic Steampunk Engines; ;Camellia;00:04:27;165,00;165,00;BR XO FS RH JA XB;Challenge;14;Chance R.;Cametech;single
4040;Dance With Silence; ;Camellia;00:04:50;128,00;128,00;BR XO FS BU;Challenge;14;Chance R.;Cametech;single
4041;Dance With Silence; ;Camellia;00:04:50;128,00;128,00;BR XO FS BU;Hard;12;Chance R.;Cametech;single
4042;Dance With Silence; ;Camellia;00:04:50;128,00;128,00;BR XO FS JA DS;Medium;10;Chance R.;Cametech;single
4043;Dance With Silence; ;Camellia;00:04:50;128,00;128,00;BR FS;Easy;8;Chance R.;Cametech;single
4044;Electromagnetic Stealth Girl Born In Philadelphia; ;Camellia;00:04:55;110,29;132,00;BR XO FS BU SS;Challenge;17;Chance R.;Cametech;single
4045;Electromagnetic Stealth Girl Born In Philadelphia; ;Camellia;00:04:55;110,29;132,00;BR XO FS BU SS;Hard;14;Chance R.;Cametech;single
4046;Electromagnetic Stealth Girl Born In Philadelphia; ;Camellia;00:04:55;110,29;132,00;BR XO FS BU SS;Medium;11;Chance R.;Cametech;single
4047;Electromagnetic Stealth Girl Born In Philadelphia; ;Camellia;00:04:55;110,29;132,00;BR XO FS JA KS;Easy;9;Chance R.;Cametech;single
4048;Fastest Crash; ;Camellia;00:04:13;210,00;210,00;BR XO FS SS BT;Challenge;17;Chance R.;Cametech;single
4049;Fastest Crash; ;Camellia;00:04:13;210,00;210,00;BR XO FS SS BT;Hard;15;Chance R.;Cametech;single
4050;Fastest Crash; ;Camellia;00:04:13;210,00;210,00;BR XO FS BT SS;Medium;13;Chance R.;Cametech;single
4051;Fastest Crash; ;Camellia;00:04:13;210,00;210,00;BR XO FS JA DS SS;Easy;11;Chance R.;Cametech;single
4052;FINAL BLENDERMAN APPEARED; ;Camellia feat. RichaadEB;00:04:39;230,00;230,00;BR XO FS SS JA XB;Challenge;19;Chance R.;Cametech;single
4053;FINAL BLENDERMAN APPEARED; ;Camellia feat. RichaadEB;00:04:39;230,00;230,00;BR XO FS SS JA XB;Hard;18;Chance R.;Cametech;single
4054;FINAL BLENDERMAN APPEARED; ;Camellia feat. RichaadEB;00:04:39;230,00;230,00;BR XO FS;Medium;15;Chance R.;Cametech;single
4055;FINAL BLENDERMAN APPEARED; ;Camellia feat. RichaadEB;00:04:39;230,00;230,00;BR XO FS BU JA;Easy;12;Chance R.;Cametech;single
4056;Flamewall; ;Camellia;00:06:50;300,00;300,00;XO JA DS;Easy;10;Chance R.;Cametech;single
4057;Flamewall; ;Camellia;00:06:50;300,00;300,00;XO JA DS BU;Medium;12;Chance R.;Cametech;single
4058;Flamewall; ;Camellia;00:06:50;300,00;300,00;XO JA BU DS;Hard;14;Chance R.;Cametech;single
4059;Flamewall; ;Camellia;00:06:50;300,00;300,00;XO BU JA DS;Challenge;16;Chance R.;Cametech;single
4060;Flamewall; ;Camellia;00:06:50;300,00;300,00;;Edit;16;Chance R.;Cametech;single
4061;Flash Me Back; ;Camellia;00:05:22;175,00;175,00;BR XO FS JA;Easy;9;Chance R.;Cametech;single
4062;Flash Me Back; ;Camellia;00:05:22;175,00;175,00;BR XO FS SS;Medium;12;Chance R.;Cametech;single
4063;Flash Me Back; ;Camellia;00:05:22;175,00;175,00;BR XO FS SS DS KS;Hard;14;Chance R.;Cametech;single
4064;Flash Me Back; ;Camellia;00:05:22;175,00;175,00;BR XO FS BU SS DS KS;Challenge;15;Chance R.;Cametech;single
4065;Fly Wit Me; ;Camellia;00:04:42;174,00;174,00;BR XO FS SS BU;Challenge;16;Chance R.;Cametech;single
4066;Fly Wit Me; ;Camellia;00:04:42;174,00;174,00;BR XO FS SS BU;Hard;14;Chance R.;Cametech;single
4067;Fly Wit Me; ;Camellia;00:04:42;174,00;174,00;BR XO FS SS BU;Medium;12;Chance R.;Cametech;single
4068;Fly Wit Me; ;Camellia;00:04:42;174,00;174,00;BR XO FS SS;Easy;10;Chance R.;Cametech;single
4069;GHOST;(2020 Halloween+++++++++ VIP);Camellia;00:05:35;230,00;230,00;BR XO FS SS BT XB;Hard;16;Chance R.;Cametech;single
4070;GHOST;(2020 Halloween+++++++++ VIP);Camellia;00:05:35;230,00;230,00;BR XO FS SS BT XB;Challenge;18;Chance R.;Cametech;single
4071;GHOST;(2020 Halloween+++++++++ VIP);Camellia;00:05:35;230,00;230,00;BR XO FS SS BT;Medium;14;Chance R.;Cametech;single
4072;GHOST;(2020 Halloween+++++++++ VIP);Camellia;00:05:35;230,00;230,00;BR XO FS BU;Easy;11;Chance R.;Cametech;single
4073;GHOUL; ;Camellia;00:04:31;230,00;230,00;BR XO FS JA RH BU;Challenge;18;Chance R.;Cametech;single
4074;GHOUL; ;Camellia;00:04:31;230,00;230,00;BR XO FS JA RH DS BU;Hard;16;Chance R.;Cametech;single
4075;GHOUL; ;Camellia;00:04:31;230,00;230,00;BR XO FS RH JA DS;Medium;14;Chance R.;Cametech;single
4076;GHOUL; ;Camellia;00:04:31;230,00;230,00;BR XO FS RH JA DS;Easy;11;Chance R.;Cametech;single
4077;KillerToy; ;Camellia;00:04:37;170,00;170,00;BR XO FS BU SS BT;Challenge;17;Chance R.;Cametech;single
4078;KillerToy; ;Camellia;00:04:37;170,00;170,00;BR XO FS BU BT SS;Hard;14;Chance R.;Cametech;single
4079;KillerToy; ;Camellia;00:04:37;170,00;170,00;;Edit;17;Chance R.;Cametech;single
4080;KillerToy; ;Camellia;00:04:37;170,00;170,00;BR XO FS BT SS;Medium;11;Chance R.;Cametech;single
4081;KillerToy; ;Camellia;00:04:37;170,00;170,00;BR XO FS JA;Easy;8;Chance R.;Cametech;single
4082;Kisaragi; ;Camellia;00:05:55;230,00;230,00;BR XO FS SS JU;Challenge;17;Chance R.;Cametech;single
4083;Kisaragi; ;Camellia;00:05:55;230,00;230,00;BR XO FS SS JU;Hard;15;Chance R.;Cametech;single
4084;Kisaragi; ;Camellia;00:05:55;230,00;230,00;BR XO FS SS;Medium;13;Chance R.;Cametech;single
4085;Kisaragi; ;Camellia;00:05:55;230,00;230,00;BR XO FS SS;Easy;10;Chance R.;Cametech;single
4086;Labyrinth in Kowloon\: Walled World; ;Camellia;00:04:14;190,00;190,00;BR XO FS BU SS;Challenge;16;Chance R.;Cametech;single
4087;Labyrinth in Kowloon\: Walled World; ;Camellia;00:04:14;190,00;190,00;BR XO FS SS BU;Hard;14;Chance R.;Cametech;single
4088;Labyrinth in Kowloon\: Walled World; ;Camellia;00:04:14;190,00;190,00;BR XO FS SS;Medium;11;Chance R.;Cametech;single
4089;Labyrinth in Kowloon\: Walled World; ;Camellia;00:04:14;190,00;190,00;FS BR;Easy;9;Chance R.;Cametech;single
4090;Looking for Edge of Ground; ;Camellia feat. Hatsune Miku;00:08:27;174,00;174,00;BR XO FS JA SS;Easy;9;Chance R.;Cametech;single
4091;Looking for Edge of Ground; ;Camellia feat. Hatsune Miku;00:08:27;174,00;174,00;BR XO FS SS BU;Medium;12;Chance R.;Cametech;single
4092;Looking for Edge of Ground; ;Camellia feat. Hatsune Miku;00:08:27;174,00;174,00;BR XO FS BU SS XM;Hard;14;Chance R.;Cametech;single
4093;Looking for Edge of Ground; ;Camellia feat. Hatsune Miku;00:08:27;174,00;174,00;BR XO FS BU SS XM;Challenge;16;Chance R.;Cametech;single
4094;M1LLI0N PP; ;Camellia;00:07:10;125,00;234,00;BR XO FS SS BU JU BT JA XB;Challenge;19;Chance R.;Cametech;single
4095;M1LLI0N PP; ;Camellia;00:07:10;125,00;234,00;BR XO FS SS BU JU BT JA XB;Hard;17;Chance R.;Cametech;single
4096;M1LLI0N PP; ;Camellia;00:07:10;125,00;234,00;BR XO FS SS JA JU BT BU XM;Medium;14;Chance R.;Cametech;single
4097;M1LLI0N PP; ;Camellia;00:07:10;125,00;234,00;BR XO FS SS JA BT XM;Easy;12;Chance R.;Cametech;single
4098;Mystery Circles Ultra / U.U.F.O.; ;Camellia;00:03:59;200,00;200,00;BR XO FS SS RH;Easy;11;Chance R.;Cametech;single
4099;Mystery Circles Ultra / U.U.F.O.; ;Camellia;00:03:59;200,00;200,00;BR XO FS RH;Medium;13;Chance R.;Cametech;single
4100;Mystery Circles Ultra / U.U.F.O.; ;Camellia;00:03:59;200,00;200,00;BR XO FS SS BU;Hard;16;Chance R.;Cametech;single
4101;Mystery Circles Ultra / U.U.F.O.; ;Camellia;00:03:59;200,00;200,00;BR XO FS BU SS;Challenge;18;Chance R.;Cametech;single
4102;Myths You Forgot; ;Camellia feat. Toby Fox;00:04:15;150,00;150,00;BR XO FS BU BT FL;Challenge;15;Chance R.;Cametech;single
4103;Myths You Forgot; ;Camellia feat. Toby Fox;00:04:15;150,00;150,00;BR XO FS BU BT FL;Hard;12;Chance R.;Cametech;single
4104;Myths You Forgot; ;Camellia feat. Toby Fox;00:04:15;150,00;150,00;BR XO FS FL BT;Medium;10;Chance R.;Cametech;single
4105;Myths You Forgot; ;Camellia feat. Toby Fox;00:04:15;150,00;150,00;JA BR XO;Easy;7;Chance R.;Cametech;single
4106;OOPARTS; ;Camellia;00:06:48;120,00;230,00;BR XO FS BU JU SS;Challenge;17;Chance R.;Cametech;single
4107;OOPARTS; ;Camellia;00:06:48;120,00;230,00;BR XO FS BU SS;Hard;15;Chance R.;Cametech;single
4108;OOPARTS; ;Camellia;00:06:48;120,00;230,00;BR XO FS BU;Medium;13;Chance R.;Cametech;single
4109;OOPARTS; ;Camellia;00:06:48;120,00;230,00;BR XO FS JA DS;Easy;10;Chance R.;Cametech;single
4110;POLYBIUS GB SPEEDRUN;(Glitchless 100% WR in 0\:03\:57);Camellia;00:04:05;198,00;198,00;BR XO FS SS BU;Challenge;17;Chance R.;Cametech;single
4111;POLYBIUS GB SPEEDRUN;(Glitchless 100% WR in 0\:03\:57);Camellia;00:04:05;198,00;198,00;BR XO FS BU SS;Hard;15;Chance R.;Cametech;single
4112;POLYBIUS GB SPEEDRUN;(Glitchless 100% WR in 0\:03\:57);Camellia;00:04:05;198,00;198,00;BR XO FS;Medium;13;Chance R.;Cametech;single
4113;POLYBIUS GB SPEEDRUN;(Glitchless 100% WR in 0\:03\:57);Camellia;00:04:05;198,00;198,00;BR XO FS JA;Easy;10;Chance R.;Cametech;single
4114;Purge My Existence Out Of This World; ;Camellia feat. BTMC;00:05:09;175,00;175,00;BR XO FS BU SS JU;Challenge;16;Chance R.;Cametech;single
4115;Purge My Existence Out Of This World; ;Camellia feat. BTMC;00:05:09;175,00;175,00;BR XO FS SS JU;Hard;13;Chance R.;Cametech;single
4116;Purge My Existence Out Of This World; ;Camellia feat. BTMC;00:05:09;175,00;175,00;BR XO FS SS;Medium;11;Chance R.;Cametech;single
4117;Purge My Existence Out Of This World; ;Camellia feat. BTMC;00:05:09;175,00;175,00;BR XO FS SS;Easy;9;Chance R.;Cametech;single
4118;Qyoh;(Nine Stars);Camellia;00:07:09;242,00;242,00;BR XO FS SS XB;Hard;17;Chance R.;Cametech;single
4119;Qyoh;(Nine Stars);Camellia;00:07:09;242,00;242,00;BR XO FS SS XB;Challenge;19;Chance R.;Cametech;single
4120;Qyoh;(Nine Stars);Camellia;00:07:09;242,00;242,00;BR XO FS SS;Medium;15;Chance R.;Cametech;single
4121;Qyoh;(Nine Stars);Camellia;00:07:09;242,00;242,00;BR XO FS SS;Easy;12;Chance R.;Cametech;single
4122;SLIME INCIDENT; ;Camellia;00:05:05;160,00;160,00;BR XO FS BU XB;Challenge;15;Chance R.;Cametech;single
4123;SLIME INCIDENT; ;Camellia;00:05:05;160,00;160,00;BR XO FS BU;Hard;14;Chance R.;Cametech;single
4124;SLIME INCIDENT; ;Camellia;00:05:05;160,00;160,00;BR XO FS BU;Medium;11;Chance R.;Cametech;single
4125;SLIME INCIDENT; ;Camellia;00:05:05;160,00;160,00;BR XO FS;Easy;9;Chance R.;Cametech;single
4126;t/a/n/a/s/i/n/n; ;Camellia;00:03:24;260,50;260,50;BR XO FS;Easy;12;Chance R.;Cametech;single
4127;t/a/n/a/s/i/n/n; ;Camellia;00:03:24;260,50;260,50;BR XO FS SS;Medium;16;Chance R.;Cametech;single
4128;t/a/n/a/s/i/n/n; ;Camellia;00:03:24;260,50;260,50;BR XO FS XB;Hard;17;Chance R.;Cametech;single
4129;t/a/n/a/s/i/n/n; ;Camellia;00:03:24;260,50;260,50;BR XO FS XB;Challenge;19;Chance R.;Cametech;single
4130;Tentaclar Aliens' Epic Extraterretterrestrial Jungle Dance Party; ;Camellia;00:05:03;160,00;160,00;BR XO FS DS BU XB;Challenge;16;Chance R.;Cametech;single
4131;Tentaclar Aliens' Epic Extraterretterrestrial Jungle Dance Party; ;Camellia;00:05:03;160,00;160,00;BR XO FS BU SS XB;Hard;15;Chance R.;Cametech;single
4132;Tentaclar Aliens' Epic Extraterretterrestrial Jungle Dance Party; ;Camellia;00:05:03;160,00;160,00;BR XO FS DS SS;Medium;12;Chance R.;Cametech;single
4133;Tentaclar Aliens' Epic Extraterretterrestrial Jungle Dance Party; ;Camellia;00:05:03;160,00;160,00;BR XO FS DS;Easy;9;Chance R.;Cametech;single
4134;Tera I/O; ;Camellia;00:05:35;200,00;200,00;BR XO FS BU SS RH;Challenge;18;Chance R.;Cametech;single
4135;Tera I/O; ;Camellia;00:05:35;200,00;200,00;BR XO FS SS RH BU;Hard;17;Chance R.;Cametech;single
4136;Tera I/O; ;Camellia;00:05:35;200,00;200,00;BR XO FS RH BU;Medium;13;Chance R.;Cametech;single
4137;Tera I/O; ;Camellia;00:05:35;200,00;200,00;BR XO FS JA;Easy;10;Chance R.;Cametech;single
4138;The Cat Evolved Into The Microwave-proof Cat!; ;Camellia;00:03:48;150,00;150,00;BR XO FS RH BU SS;Challenge;14;Chance R.;Cametech;single
4139;The Cat Evolved Into The Microwave-proof Cat!; ;Camellia;00:03:48;150,00;150,00;BR XO FS RH SS BU;Hard;12;Chance R.;Cametech;single
4140;The Cat Evolved Into The Microwave-proof Cat!; ;Camellia;00:03:48;150,00;150,00;BR XO FS RH SS DS;Medium;10;Chance R.;Cametech;single
4141;The Cat Evolved Into The Microwave-proof Cat!; ;Camellia;00:03:48;150,00;150,00;RH XO BR JA;Easy;7;Chance R.;Cametech;single
4142;TremENDouS; ;Camellia;00:07:25;120,00;280,00;;Challenge;20;cmmf & Chance R.;Cametech;single
4143;TremENDouS; ;Camellia;00:07:25;120,00;280,00;BR XO FS BU SS DS JA;Hard;18;cmmf & Chance R.;Cametech;single
4144;TremENDouS; ;Camellia;00:07:25;120,00;280,00;BR XO FS BU SS JA;Easy;13;Chance R.;Cametech;single
4145;TremENDouS; ;Camellia;00:07:25;120,00;280,00;BR XO FS BU SS DS JA;Medium;15;cmmf & Chance;Cametech;single
4146;We Magicians Still Alive in 2021; ;Camellia;00:05:30;155,00;155,00;BR XO FS BU SS;Challenge;15;Chance R.;Cametech;single
4147;We Magicians Still Alive in 2021; ;Camellia;00:05:30;155,00;155,00;BR XO FS BU SS;Hard;13;Chance R.;Cametech;single
4148;We Magicians Still Alive in 2021; ;Camellia;00:05:30;155,00;155,00;BR XO FS SS;Medium;11;Chance R.;Cametech;single
4149;We Magicians Still Alive in 2021; ;Camellia;00:05:30;155,00;155,00;BR XO FS;Easy;7;Chance R.;Cametech;single
4150;WYSI;(When You See It);Camellia;00:03:17;181,75;181,75;BR XO FS BU SS;Challenge;18;Chance R.;Cametech;single
4151;WYSI;(When You See It);Camellia;00:03:17;181,75;181,75;BR XO FS SS BU;Hard;15;Chance R.;Cametech;single
4152;WYSI;(When You See It);Camellia;00:03:17;181,75;181,75;BR XO FS SS;Medium;13;Chance R.;Cametech;single
4153;WYSI;(When You See It);Camellia;00:03:17;181,75;181,75;BR XO FS SS JA;Easy;11;Chance R.;Cametech;single
4154;ZOMBIE CIRCUS; ;Camellia feat. Hatsune Miku;00:04:04;150,00;150,00;BR XO FS DS BU SS JA;Challenge;13;Chance R.;Cametech;single
4155;ZOMBIE CIRCUS; ;Camellia feat. Hatsune Miku;00:04:04;150,00;150,00;BR DS BU JA FS;Hard;10;Chance R.;Cametech;single
4156;ZOMBIE CIRCUS; ;Camellia feat. Hatsune Miku;00:04:04;150,00;150,00;BR XO FS JA;Medium;9;Chance R.;Cametech;single
4157;ZOMBIE CIRCUS; ;Camellia feat. Hatsune Miku;00:04:04;150,00;150,00;BR XO FS;Easy;7;Chance R.;Cametech;single
4158;2k9 battle jam; ;meganeko;00:02:09;120,00;120,00;;Challenge;10;ATB;Chicago Timing Authority;single
4159;Brise Voyage;xmod if your brave;Hammu;00:02:21;150,00;150,00;;Challenge;11;ATB;Chicago Timing Authority;single
4160;Bubble Bath Aftermath; ;Virt;00:02:48;120,00;120,00;;Challenge;12;ATB;Chicago Timing Authority;single
4161;Catastrophe Theory; ;Camellia;00:02:01;128,00;174,00;;Challenge;12;Chief Skittles;Chicago Timing Authority;single
4162;ChaserXX; ;HuÎŁeR;00:02:06;140,00;140,00;;Challenge;12;Chief Skittles;Chicago Timing Authority;single
4163;cloud; ;EZFG;00:01:44;143,00;143,00;;Challenge;12;ATB;Chicago Timing Authority;single
4164;CO5M1C R4ILR0AD; ;kanone;00:02:14;155,00;155,00;;Challenge;13;ATB;Chicago Timing Authority;single
4165;Contrast; ;CaZ;00:02:23;150,00;150,00;;Challenge;10;Chief Skittles;Chicago Timing Authority;single
4166;COOKIES; ;Tokyo Machine;00:02:22;6,00;128,00;;Challenge;10;Chief Skittles;Chicago Timing Authority;single
4167;Electrical Paradise; ;fmy.;00:02:25;128,00;128,00;;Challenge;12;ATB;Chicago Timing Authority;single
4168;FLOWER;(STARDOM remix);DJ TOTTO;00:01:42;140,00;140,00;;Challenge;11;ATB;Chicago Timing Authority;single
4169;Freya; ;cYsmix;00:02:14;126,00;126,00;;Challenge;11;Chief Skittles & ATB;Chicago Timing Authority;single
4170;Goat Fantasia; ;Memme;00:02:30;125,00;125,00;;Challenge;11;ATB;Chicago Timing Authority;single
4171;HAT TRICK; ;P*Light;00:01:57;150,00;150,00;;Hard;8;Chief Skittles;Chicago Timing Authority;single
4172;HAT TRICK; ;P*Light;00:01:57;150,00;150,00;;Challenge;11;Chief Skittles;Chicago Timing Authority;single
4173;HAT TRICK; ;P*Light;00:01:57;150,00;150,00;;Edit;13;Chief Skittles;Chicago Timing Authority;single
4174;Hellcrime; ;Sanaas;00:02:24;148,00;148,00;;Challenge;10;Chief Skittles;Chicago Timing Authority;single
4175;HUG AND KILL; ;Kobaryo;00:02:41;180,00;180,00;;Challenge;13;Chief Skittles;Chicago Timing Authority;single
4176;Hypnotized; ;Lapix VS Camellia;00:02:29;160,00;160,00;;Challenge;12;Chief Skittles;Chicago Timing Authority;single
4177;Limitless Possibility; ;AIKO OI;00:01:39;140,00;140,00;;Challenge;10;ATB;Chicago Timing Authority;single
4178;Meteorize; ;Paul Bazooka;00:02:03;136,00;136,00;;Challenge;11;ATB;Chicago Timing Authority;single
4179;Mint Parfait; ;a_hisa;00:02:34;120,00;120,00;;Challenge;10;Chief Skittles;Chicago Timing Authority;single
4180;Mischievous Masquerade; ;3R2;00:01:36;140,00;140,00;;Challenge;11;Chief Skittles;Chicago Timing Authority;single
4181;Mousou Seizou Sanka; ;funauo;00:02:14;230,00;230,00;;Challenge;13;ATB;Chicago Timing Authority;single
4182;Newton's Cradle; ;Hexstatic;00:02:15;138,00;138,00;;Challenge;12;ATB;Chicago Timing Authority;single
4183;Orion; ;Getsix;00:02:45;130,00;130,00;;Hard;9;Chief Skittles;Chicago Timing Authority;single
4184;Orion; ;Getsix;00:02:45;130,00;130,00;;Challenge;11;Chief Skittles;Chicago Timing Authority;single
4185;Redpiece; ;Zekk;00:02:30;52,50;52,50;;Challenge;12;Chief Skittles;Chicago Timing Authority;single
4186;Rendezvous City; ;wigen;00:02:17;130,00;130,00;;Challenge;10;ATB;Chicago Timing Authority;single
4187;SPLINTER GOD; ;KURORAK;00:02:20;160,00;160,00;;Challenge;13;ATB;Chicago Timing Authority;single
4188;taiga; ;stinkbug;00:01:57;118,22;118,22;;Challenge;10;ATB & Chief Skittles;Chicago Timing Authority;single
4189;Unknown Civilization; ;Laur;00:02:26;128,00;128,00;;Challenge;11;Chief Skittles & ATB;Chicago Timing Authority;single
4190;Watch Out! Swing Up!;(Sing, Sing, Sing Remix);FAKE TYPE.;00:02:24;116,00;116,00;;Challenge;10;ATB;Chicago Timing Authority;single
4191;30MIN Harder; ;Dj Sharpnel;00:05:15;171,00;171,00;;Challenge;15;Serenade;Cirque du Beast;single
4192;30MIN Harder; ;Dj Sharpnel;00:05:15;171,00;171,00;;Hard;14;Serenade;Cirque du Beast;single
4193;30MIN Harder; ;Dj Sharpnel;00:05:15;171,00;171,00;;Medium;12;Serenade;Cirque du Beast;single
4194;30MIN Harder; ;Dj Sharpnel;00:05:15;171,00;171,00;;Easy;9;Serenade;Cirque du Beast;single
4195;Aggressor; ;S.S.H.;00:03:10;158,00;158,00;;Challenge;16;Serenade;Cirque du Beast;single
4196;Aggressor; ;S.S.H.;00:03:10;158,00;158,00;;Hard;13;Serenade;Cirque du Beast;single
4197;Aggressor; ;S.S.H.;00:03:10;158,00;158,00;;Medium;11;Serenade;Cirque du Beast;single
4198;Aggressor; ;S.S.H.;00:03:10;158,00;158,00;;Easy;9;Serenade;Cirque du Beast;single
4199;Air War; ;Crystal Castles;00:02:00;240,00;240,00;;Medium;12;Serenade;Cirque du Beast;single
4200;Air War; ;Crystal Castles;00:02:00;240,00;240,00;;Hard;15;Serenade;Cirque du Beast;single
4201;Air War; ;Crystal Castles;00:02:00;240,00;240,00;;Easy;8;Serenade;Cirque du Beast;single
4202;Air War; ;Crystal Castles;00:02:00;240,00;240,00;;Challenge;16;Serenade;Cirque du Beast;single
4203;Ascension to Heaven; ;Xi;00:02:43;200,00;200,00;;Challenge;15;Serenade;Cirque du Beast;single
4204;Ascension to Heaven; ;Xi;00:02:43;200,00;200,00;;Hard;13;Serenade;Cirque du Beast;single
4205;Ascension to Heaven; ;Xi;00:02:43;200,00;200,00;;Medium;11;Serenade;Cirque du Beast;single
4206;Ascension to Heaven; ;Xi;00:02:43;200,00;200,00;;Easy;9;Serenade;Cirque du Beast;single
4207;At the Speed of Light; ;Dimrain47;00:04:10;162,00;162,00;;Challenge;14;Serenade;Cirque du Beast;single
4208;At the Speed of Light; ;Dimrain47;00:04:10;162,00;162,00;;Hard;13;Serenade;Cirque du Beast;single
4209;At the Speed of Light; ;Dimrain47;00:04:10;162,00;162,00;;Medium;11;Serenade;Cirque du Beast;single
4210;At the Speed of Light; ;Dimrain47;00:04:10;162,00;162,00;;Easy;10;Serenade;Cirque du Beast;single
4211;Atmosphere; ;Cosmo Nova;00:08:07;144,00;144,00;;Challenge;13;Serenade;Cirque du Beast;single
4212;Belladonna; ;Momo;00:02:21;200,00;200,00;;Challenge;14;Serenade;Cirque du Beast;single
4213;Belladonna; ;Momo;00:02:21;200,00;200,00;;Hard;13;Serenade;Cirque du Beast;single
4214;Belladonna; ;Momo;00:02:21;200,00;200,00;;Medium;11;Serenade;Cirque du Beast;single
4215;Belladonna; ;Momo;00:02:21;200,00;200,00;;Easy;10;Serenade;Cirque du Beast;single
4216;Cyber Induction; ;DJ Sharpnel;00:04:54;191,00;191,00;;Challenge;16;Serenade;Cirque du Beast;single
4217;Cyber Induction; ;DJ Sharpnel;00:04:54;191,00;191,00;;Hard;15;Serenade;Cirque du Beast;single
4218;Cyber Induction; ;DJ Sharpnel;00:04:54;191,00;191,00;;Medium;14;Serenade;Cirque du Beast;single
4219;Cynthia; ;MaxXx65535;00:02:10;187,00;187,00;;Challenge;15;Serenade;Cirque du Beast;single
4220;Cynthia; ;MaxXx65535;00:02:10;187,00;187,00;;Hard;14;Serenade;Cirque du Beast;single
4221;Cynthia; ;MaxXx65535;00:02:10;187,00;187,00;;Medium;10;Serenade;Cirque du Beast;single
4222;Defender; ;Mr Pokeahole;00:02:37;160,00;160,00;;Challenge;17;Serenade;Cirque du Beast;single
4223;Defender; ;Mr Pokeahole;00:02:37;160,00;160,00;;Hard;15;Serenade;Cirque du Beast;single
4224;Defender; ;Mr Pokeahole;00:02:37;160,00;160,00;;Medium;13;Serenade;Cirque du Beast;single
4225;Defender; ;Mr Pokeahole;00:02:37;160,00;160,00;;Easy;12;Serenade;Cirque du Beast;single
4226;Genesis; ;Metea11;00:03:01;180,00;180,00;;Challenge;14;Serenade;Cirque du Beast;single
4227;Genesis; ;Metea11;00:03:01;180,00;180,00;;Hard;12;Serenade;Cirque du Beast;single
4228;Genesis; ;Metea11;00:03:01;180,00;180,00;;Medium;11;Serenade;Cirque du Beast;single
4229;Genesis; ;Metea11;00:03:01;180,00;180,00;;Edit;16;Serenade;Cirque du Beast;single
4230;Hyperion Overdrive; ;EliteFerrex;00:03:34;170,00;170,00;;Challenge;15;Serenade;Cirque du Beast;single
4231;Hyperion Overdrive; ;EliteFerrex;00:03:34;170,00;170,00;;Hard;14;Serenade;Cirque du Beast;single
4232;Hyperion Overdrive; ;EliteFerrex;00:03:34;170,00;170,00;;Easy;11;Serenade;Cirque du Beast;single
4233;Hyperion Overdrive; ;EliteFerrex;00:03:34;170,00;170,00;;Medium;13;Serenade;Cirque du Beast;single
4234;I'm Falling Away;8 Bit Mix;M1dlet;00:03:08;240,00;240,00;;Challenge;18;Serenade;Cirque du Beast;single
4235;I'm Falling Away;8 Bit Mix;M1dlet;00:03:08;240,00;240,00;;Hard;17;Serenade;Cirque du Beast;single
4236;I'm Falling Away;8 Bit Mix;M1dlet;00:03:08;240,00;240,00;;Easy;12;Serenade;Cirque du Beast;single
4237;I'm Falling Away;8 Bit Mix;M1dlet;00:03:08;240,00;240,00;;Medium;16;Serenade;Cirque du Beast;single
4238;Isolation; ;NightHawk22;00:03:19;200,00;200,00;;Hard;13;Serenade;Cirque du Beast;single
4239;Isolation; ;NightHawk22;00:03:19;200,00;200,00;;Challenge;15;Serenade;Cirque du Beast;single
4240;Isolation; ;NightHawk22;00:03:19;200,00;200,00;;Medium;10;Serenade;Cirque du Beast;single
4241;Joker;;Tatsh ft. Hatsune Miku;00:02:45;172,00;172,00;;Challenge;13;Serenade;Cirque du Beast;single
4242;Joker;;Tatsh ft. Hatsune Miku;00:02:45;172,00;172,00;;Hard;11;Serenade;Cirque du Beast;single
4243;Joker;;Tatsh ft. Hatsune Miku;00:02:45;172,00;172,00;;Medium;9;Serenade;Cirque du Beast;single
