Chart_ID|Song_Title|Song_Subtitle|Song_Artist|Song_Length|MIN_BPM|MAX_BPM|Technical_Notation|Difficulty_Name|Difficulty_Rating|Step_Artist|Pack|Type
29486|Radioactive Rats (GLaDOS Edit)| |Emoticon|120|43,75|175,00| |Challenge|10|JS|Mungyodance 3|single
29487|Radioactive Rats (GLaDOS Edit)| |Emoticon|120|43,75|175,00| |Hard|8|JS|Mungyodance 3|single
29488|Radioactive Rats (GLaDOS Edit)| |Emoticon|120|43,75|175,00| |Medium|6|JS|Mungyodance 3|single
29489|Radioactive Rats (GLaDOS Edit)| |Emoticon|120|43,75|175,00| |Easy|3|JS|Mungyodance 3|single
29490|Raid Into Exodus| |Sota Fujimori|105|107,30|214,61| |Challenge|10|Renard|Mungyodance 3|single
29491|Raid Into Exodus| |Sota Fujimori|105|107,30|214,61| |Hard|9|Renard|Mungyodance 3|single
29492|Raid Into Exodus| |Sota Fujimori|105|107,30|214,61| |Medium|8|Renard|Mungyodance 3|single
29493|Raid Into Exodus| |Sota Fujimori|105|107,30|214,61| |Easy|7|Renard|Mungyodance 3|single
29494|Rapture| |Ewun|96|87,00|87,00| |Hard|9|Renard|Mungyodance 3|single
29495|Rapture| |Ewun|96|87,00|87,00| |Medium|4|Renard|Mungyodance 3|single
29496|Rapture| |Ewun|96|87,00|87,00| |Easy|2|Renard|Mungyodance 3|single
29497|Rareheroes| |SamplingMasters DENJI|97|208,00|208,00| |Hard|9|Renard|Mungyodance 3|single
29498|Rareheroes| |SamplingMasters DENJI|97|208,00|208,00| |Challenge|12|Renard|Mungyodance 3|single
29499|Rareheroes| |SamplingMasters DENJI|97|208,00|208,00| |Medium|6|Renard|Mungyodance 3|single
29500|Rareheroes| |SamplingMasters DENJI|97|208,00|208,00| |Easy|4|Renard|Mungyodance 3|single
29501|Reasons to Live| |Dragonforce|117|175,00|175,00| |Challenge|14|Copied from Renard|Mungyodance 3|single
29502|Report to the Bassline| |Re-Con|121|170,00|170,00| |Challenge|12|Renard  BlueChaos|Mungyodance 3|single
29503|Report to the Bassline| |Re-Con|121|170,00|170,00| |Hard|9|Renard|Mungyodance 3|single
29504|Report to the Bassline| |Re-Con|121|170,00|170,00| |Medium|6|Renard|Mungyodance 3|single
29505|Report to the Bassline| |Re-Con|121|170,00|170,00| |Easy|3|Renard|Mungyodance 3|single
29506|Restart!| |The Mad Capsule Markets|99|190,00|190,00| |Hard|10|Renard|Mungyodance 3|single
29507|Restart!| |The Mad Capsule Markets|99|190,00|190,00| |Medium|7|Renard|Mungyodance 3|single
29508|Restart!| |The Mad Capsule Markets|99|190,00|190,00| |Easy|4|Renard|Mungyodance 3|single
29509|Restart!| |The Mad Capsule Markets|99|190,00|190,00| |Challenge|12|Copied from Renard|Mungyodance 3|single
29510|Revolution| |Aquasky & Epidemix|100|138,00|138,00| |Challenge|10|Renard|Mungyodance 3|single
29511|Revolution| |Aquasky & Epidemix|100|138,00|138,00| |Hard|8|Renard|Mungyodance 3|single
29512|Revolution| |Aquasky & Epidemix|100|138,00|138,00| |Medium|5|Renard|Mungyodance 3|single
29513|Revolution| |Aquasky & Epidemix|100|138,00|138,00| |Easy|3|Renard|Mungyodance 3|single
29514|Ride| |Captain Ahab|103|120,00|240,00| |Challenge|10|Renard|Mungyodance 3|single
29515|Ride| |Captain Ahab|103|120,00|240,00| |Hard|9|Renard|Mungyodance 3|single
29516|Ride| |Captain Ahab|103|120,00|240,00| |Medium|7|Renard|Mungyodance 3|single
29517|Ride| |Captain Ahab|103|120,00|240,00| |Easy|4|Renard|Mungyodance 3|single
29518|Riders on the Storm (Remix)| |The Doors rmx by Infected Mushroom|104|67,50|135,00| |Challenge|9|Renard|Mungyodance 3|single
29519|Riders on the Storm (Remix)| |The Doors rmx by Infected Mushroom|104|67,50|135,00| |Hard|8|Renard|Mungyodance 3|single
29520|Riders on the Storm (Remix)| |The Doors rmx by Infected Mushroom|104|67,50|135,00| |Medium|5|Renard|Mungyodance 3|single
29521|Riders on the Storm (Remix)| |The Doors rmx by Infected Mushroom|104|67,50|135,00| |Easy|2|Renard|Mungyodance 3|single
29522|Rock Me Amadeus| |Falco|102|88,37|88,37| |Challenge|9|Renard|Mungyodance 3|single
29523|Rock Me Amadeus| |Falco|102|88,37|88,37| |Hard|8|Renard|Mungyodance 3|single
29524|Rock Me Amadeus| |Falco|102|88,37|88,37| |Medium|5|Renard|Mungyodance 3|single
29525|Rock Me Amadeus| |Falco|102|88,37|88,37| |Easy|2|Renard|Mungyodance 3|single
29526|Rock You| |Azrael|105|87,50|175,00| |Hard|9|Renard|Mungyodance 3|single
29527|Rock You| |Azrael|105|87,50|175,00| |Medium|6|Renard|Mungyodance 3|single
29528|Rock You| |Azrael|105|87,50|175,00| |Easy|3|Renard|Mungyodance 3|single
29529|Rottel-Da-Star| |SamplingMasters CHANG|114|200,00|200,00| |Hard|9|Renard|Mungyodance 3|single
29530|Rottel-Da-Star| |SamplingMasters CHANG|114|200,00|200,00| |Medium|7|JS|Mungyodance 3|single
29531|Rottel-Da-Star| |SamplingMasters CHANG|114|200,00|200,00| |Easy|3|JS|Mungyodance 3|single
29532|Rottel-Da-Station| |SamplingMasters CHANG|119|200,00|200,00| |Hard|9|Renard|Mungyodance 3|single
29533|Rottel-Da-Station| |SamplingMasters CHANG|119|200,00|200,00| |Medium|7|JS|Mungyodance 3|single
29534|Rottel-Da-Station| |SamplingMasters CHANG|119|200,00|200,00| |Easy|4|JS|Mungyodance 3|single
29535|Rotterdam Nation| |SamplingMasters MEGA|93|100,00|200,00| |Hard|9|Renard|Mungyodance 3|single
29536|Rotterdam Nation| |SamplingMasters MEGA|93|100,00|200,00| |Medium|7|JS|Mungyodance 3|single
29537|Rotterdam Nation| |SamplingMasters MEGA|93|100,00|200,00| |Easy|3|JS|Mungyodance 3|single
29538|Rotterdom 94.5| |SamplingMasters MEGA|98|220,00|220,00| |Hard|8|Renard|Mungyodance 3|single
29539|Rotterdom 94.5| |SamplingMasters MEGA|98|220,00|220,00| |Challenge|9|Renard|Mungyodance 3|single
29540|Rotterdom 94.5| |SamplingMasters MEGA|98|220,00|220,00| |Medium|7|JS|Mungyodance 3|single
29541|Rotterdom 94.5| |SamplingMasters MEGA|98|220,00|220,00| |Easy|3|JS|Mungyodance 3|single
29542|Rotterdom Nation 94.5| |SamplingMasters MEGA Remix|157|210,00|210,00| |Challenge|10|Copied from Nonstop|Mungyodance 3|single
29543|Run!| |Novasonic|112|140,00|140,00| |Hard|9|Renard|Mungyodance 3|single
29544|Run!| |Novasonic|112|140,00|140,00| |Challenge|11|Renard|Mungyodance 3|single
29545|Run!| |Novasonic|112|140,00|140,00| |Medium|6|Jinxie|Mungyodance 3|single
29546|Run!| |Novasonic|112|140,00|140,00| |Easy|2|Jinxie|Mungyodance 3|single
29547|Russian Roulette| |Bazooka|86|145,00|145,00| |Challenge|11|Renard|Mungyodance 3|single
29548|Russian Roulette| |Bazooka|86|145,00|145,00| |Hard|9|Renard|Mungyodance 3|single
29549|Russian Roulette| |Bazooka|86|145,00|145,00| |Medium|6|Renard|Mungyodance 3|single
29550|Russian Roulette| |Bazooka|86|145,00|145,00| |Easy|3|Renard|Mungyodance 3|single
29551|Save Me| |Darren Styles|107|8,00|170,00| |Challenge|12|Renard|Mungyodance 3|single
29552|Save Me| |Darren Styles|107|8,00|170,00| |Hard|9|Renard|Mungyodance 3|single
29553|Save Me| |Darren Styles|107|8,00|170,00| |Medium|5|Renard|Mungyodance 3|single
29554|Save Me| |Darren Styles|107|8,00|170,00| |Easy|2|Renard|Mungyodance 3|single
29555|Save Our Souls| |Darwin feat. Justin|106|165,00|165,00| |Hard|8|Renard|Mungyodance 3|single
29556|Save Our Souls| |Darwin feat. Justin|106|165,00|165,00| |Easy|5|JS|Mungyodance 3|single
29557|Save Our Souls| |Darwin feat. Justin|106|165,00|165,00| |Medium|6|JS|Mungyodance 3|single
29558|Sayonara| |Toy-Box|99|132,00|132,00| |Hard|7|Renard|Mungyodance 3|single
29559|Sayonara| |Toy-Box|99|132,00|132,00| |Challenge|8|Renard|Mungyodance 3|single
29560|Sayonara| |Toy-Box|99|132,00|132,00| |Medium|5|Renard|Mungyodance 3|single
29561|Sayonara| |Toy-Box|99|132,00|132,00| |Easy|2|Renard|Mungyodance 3|single
29562|Scatman's World| |Scatman John|148|146,99|146,99| |Challenge|10|Renard|Mungyodance 3|single
29563|Scatman's World| |Scatman John|148|146,99|146,99| |Hard|9|Renard|Mungyodance 3|single
29564|Scatman's World| |Scatman John|148|146,99|146,99| |Medium|6|Renard|Mungyodance 3|single
29565|Scatman's World| |Scatman John|148|146,99|146,99| |Easy|3|Renard|Mungyodance 3|single
29566|Screw Up (Living to Die VIP)| |Ewun|102|21,62|173,00| |Challenge|9|Copied from Renard|Mungyodance 3|single
29567|See You On the Other Side| |Jon Doe + Cube Hard|109|84,00|168,00| |Challenge|11|Renard|Mungyodance 3|single
29568|See You On the Other Side| |Jon Doe + Cube Hard|109|84,00|168,00| |Hard|9|Renard|Mungyodance 3|single
29569|See You On the Other Side| |Jon Doe + Cube Hard|109|84,00|168,00| |Easy|2|JS|Mungyodance 3|single
29570|See You On the Other Side| |Jon Doe + Cube Hard|109|84,00|168,00| |Medium|6|JS|Mungyodance 3|single
29571|Self Esteem (Skazi + Irritante Remix)| |The Offspring|114|145,00|145,00| |Challenge|10|Renard|Mungyodance 3|single
29572|Self Esteem (Skazi + Irritante Remix)| |The Offspring|114|145,00|145,00| |Hard|9|Renard|Mungyodance 3|single
29573|Self Esteem (Skazi + Irritante Remix)| |The Offspring|114|145,00|145,00| |Medium|6|Renard|Mungyodance 3|single
29574|Self Esteem (Skazi + Irritante Remix)| |The Offspring|114|145,00|145,00| |Easy|3|Renard|Mungyodance 3|single
29575|Sensory Vision Pt. 2| |CLSM ft. Ant Johnson|108|175,00|175,00| |Challenge|10|Renard|Mungyodance 3|single
29576|Sensory Vision Pt. 2| |CLSM ft. Ant Johnson|108|175,00|175,00| |Hard|9|Renard|Mungyodance 3|single
29577|Sensory Vision Pt. 2| |CLSM ft. Ant Johnson|108|175,00|175,00| |Medium|6|Renard|Mungyodance 3|single
29578|Sensory Vision Pt. 2| |CLSM ft. Ant Johnson|108|175,00|175,00| |Easy|3|Renard|Mungyodance 3|single
29579|Shakawkaw| |Infected Mushroom|111|110,00|110,00| |Hard|9|Renard|Mungyodance 3|single
29580|Shakawkaw| |Infected Mushroom|111|110,00|110,00| |Medium|6|Renard|Mungyodance 3|single
